,Total CFU,HI,Type,ContType,Mass
16,265.0,41.0,Harvest,Uniform,2 Tomatoes
17,484.0,41.0,Harvest,Uniform,2 Tomatoes
18,115.0,41.0,Harvest,Uniform,2 Tomatoes
19,0.0,41.0,Harvest,Uniform,2 Tomatoes
20,339.0,41.0,Harvest,Uniform,2 Tomatoes
21,33.0,41.0,Harvest,Uniform,2 Tomatoes
22,0.0,41.0,Harvest,Uniform,2 Tomatoes
23,52.0,41.0,Harvest,Uniform,2 Tomatoes
24,303.0,41.0,Harvest,Uniform,2 Tomatoes
25,294.0,41.0,Harvest,Uniform,2 Tomatoes
26,373.0,41.0,Harvest,Uniform,2 Tomatoes
27,48.0,41.0,Harvest,Uniform,2 Tomatoes
28,478.0,41.0,Harvest,Uniform,2 Tomatoes
29,0.0,41.0,Harvest,Uniform,2 Tomatoes
30,0.0,41.0,Harvest,Uniform,2 Tomatoes
31,99.0,41.0,Harvest,Uniform,2 Tomatoes
32,400.0,41.0,Harvest,Uniform,2 Tomatoes
33,72.0,41.0,Harvest,Uniform,2 Tomatoes
34,84.0,41.0,Harvest,Uniform,2 Tomatoes
35,93.0,41.0,Harvest,Uniform,2 Tomatoes
36,100.0,41.0,Harvest,Uniform,2 Tomatoes
37,866.0,41.0,Harvest,Uniform,2 Tomatoes
38,3303.0,41.0,Harvest,Uniform,2 Tomatoes
39,82.0,41.0,Harvest,Uniform,2 Tomatoes
40,105.0,41.0,Harvest,Uniform,2 Tomatoes
41,143.0,41.0,Harvest,Uniform,2 Tomatoes
42,0.0,41.0,Harvest,Uniform,2 Tomatoes
43,66.0,41.0,Harvest,Uniform,2 Tomatoes
44,0.0,41.0,Harvest,Uniform,2 Tomatoes
45,254.0,41.0,Harvest,Uniform,2 Tomatoes
46,519.0,41.0,Harvest,Uniform,2 Tomatoes
47,249.0,41.0,Harvest,Uniform,2 Tomatoes
48,0.0,41.0,Harvest,Uniform,2 Tomatoes
49,338.0,41.0,Harvest,Uniform,2 Tomatoes
0,337.0,42.0,Harvest,Uniform,2 Tomatoes
1,33.0,42.0,Harvest,Uniform,2 Tomatoes
2,97.0,42.0,Harvest,Uniform,2 Tomatoes
3,49.0,42.0,Harvest,Uniform,2 Tomatoes
4,316.0,42.0,Harvest,Uniform,2 Tomatoes
5,338.0,42.0,Harvest,Uniform,2 Tomatoes
6,302.0,42.0,Harvest,Uniform,2 Tomatoes
7,44.0,42.0,Harvest,Uniform,2 Tomatoes
8,465.0,42.0,Harvest,Uniform,2 Tomatoes
9,2448.0,42.0,Harvest,Uniform,2 Tomatoes
10,1422.0,42.0,Harvest,Uniform,2 Tomatoes
11,102.0,42.0,Harvest,Uniform,2 Tomatoes
12,362.0,42.0,Harvest,Uniform,2 Tomatoes
13,79.0,42.0,Harvest,Uniform,2 Tomatoes
14,106.0,42.0,Harvest,Uniform,2 Tomatoes
15,96.0,42.0,Harvest,Uniform,2 Tomatoes
16,118.0,42.0,Harvest,Uniform,2 Tomatoes
17,835.0,42.0,Harvest,Uniform,2 Tomatoes
18,0.0,42.0,Harvest,Uniform,2 Tomatoes
19,94.0,42.0,Harvest,Uniform,2 Tomatoes
20,102.0,42.0,Harvest,Uniform,2 Tomatoes
21,152.0,42.0,Harvest,Uniform,2 Tomatoes
22,812.0,42.0,Harvest,Uniform,2 Tomatoes
23,0.0,42.0,Harvest,Uniform,2 Tomatoes
24,1923.0,42.0,Harvest,Uniform,2 Tomatoes
25,266.0,42.0,Harvest,Uniform,2 Tomatoes
26,523.0,42.0,Harvest,Uniform,2 Tomatoes
27,280.0,42.0,Harvest,Uniform,2 Tomatoes
28,1912.0,42.0,Harvest,Uniform,2 Tomatoes
29,352.0,42.0,Harvest,Uniform,2 Tomatoes
30,97.0,42.0,Harvest,Uniform,2 Tomatoes
31,48.0,42.0,Harvest,Uniform,2 Tomatoes
32,86.0,42.0,Harvest,Uniform,2 Tomatoes
33,272.0,42.0,Harvest,Uniform,2 Tomatoes
34,637.0,42.0,Harvest,Uniform,2 Tomatoes
35,0.0,42.0,Harvest,Uniform,2 Tomatoes
36,494.0,42.0,Harvest,Uniform,2 Tomatoes
37,97.0,42.0,Harvest,Uniform,2 Tomatoes
38,377.0,42.0,Harvest,Uniform,2 Tomatoes
39,146.0,42.0,Harvest,Uniform,2 Tomatoes
40,181.0,42.0,Harvest,Uniform,2 Tomatoes
41,31.0,42.0,Harvest,Uniform,2 Tomatoes
42,931.0,42.0,Harvest,Uniform,2 Tomatoes
43,401.0,42.0,Harvest,Uniform,2 Tomatoes
44,376.0,42.0,Harvest,Uniform,2 Tomatoes
45,130.0,42.0,Harvest,Uniform,2 Tomatoes
46,198.0,42.0,Harvest,Uniform,2 Tomatoes
47,2240.0,42.0,Harvest,Uniform,2 Tomatoes
48,105.0,42.0,Harvest,Uniform,2 Tomatoes
49,0.0,42.0,Harvest,Uniform,2 Tomatoes
0,112.0,43.0,Harvest,Uniform,2 Tomatoes
1,153.0,43.0,Harvest,Uniform,2 Tomatoes
2,818.0,43.0,Harvest,Uniform,2 Tomatoes
3,77.0,43.0,Harvest,Uniform,2 Tomatoes
4,1911.0,43.0,Harvest,Uniform,2 Tomatoes
5,246.0,43.0,Harvest,Uniform,2 Tomatoes
6,545.0,43.0,Harvest,Uniform,2 Tomatoes
7,289.0,43.0,Harvest,Uniform,2 Tomatoes
8,0.0,43.0,Harvest,Uniform,2 Tomatoes
9,0.0,43.0,Harvest,Uniform,2 Tomatoes
10,97.0,43.0,Harvest,Uniform,2 Tomatoes
11,38.0,43.0,Harvest,Uniform,2 Tomatoes
12,75.0,43.0,Harvest,Uniform,2 Tomatoes
13,295.0,43.0,Harvest,Uniform,2 Tomatoes
14,0.0,43.0,Harvest,Uniform,2 Tomatoes
15,1133.0,43.0,Harvest,Uniform,2 Tomatoes
16,533.0,43.0,Harvest,Uniform,2 Tomatoes
17,83.0,43.0,Harvest,Uniform,2 Tomatoes
18,381.0,43.0,Harvest,Uniform,2 Tomatoes
19,175.0,43.0,Harvest,Uniform,2 Tomatoes
20,169.0,43.0,Harvest,Uniform,2 Tomatoes
21,42.0,43.0,Harvest,Uniform,2 Tomatoes
22,0.0,43.0,Harvest,Uniform,2 Tomatoes
23,0.0,43.0,Harvest,Uniform,2 Tomatoes
24,0.0,43.0,Harvest,Uniform,2 Tomatoes
25,0.0,43.0,Harvest,Uniform,2 Tomatoes
26,185.0,43.0,Harvest,Uniform,2 Tomatoes
27,0.0,43.0,Harvest,Uniform,2 Tomatoes
28,84.0,43.0,Harvest,Uniform,2 Tomatoes
29,0.0,43.0,Harvest,Uniform,2 Tomatoes
30,0.0,43.0,Harvest,Uniform,2 Tomatoes
31,0.0,43.0,Harvest,Uniform,2 Tomatoes
32,404.0,43.0,Harvest,Uniform,2 Tomatoes
33,4432.0,43.0,Harvest,Uniform,2 Tomatoes
34,45.0,43.0,Harvest,Uniform,2 Tomatoes
35,201.0,43.0,Harvest,Uniform,2 Tomatoes
36,108.0,43.0,Harvest,Uniform,2 Tomatoes
37,259.0,43.0,Harvest,Uniform,2 Tomatoes
38,0.0,43.0,Harvest,Uniform,2 Tomatoes
39,146.0,43.0,Harvest,Uniform,2 Tomatoes
40,129.0,43.0,Harvest,Uniform,2 Tomatoes
41,168.0,43.0,Harvest,Uniform,2 Tomatoes
42,173.0,43.0,Harvest,Uniform,2 Tomatoes
43,146.0,43.0,Harvest,Uniform,2 Tomatoes
44,57.0,43.0,Harvest,Uniform,2 Tomatoes
45,155.0,43.0,Harvest,Uniform,2 Tomatoes
46,24.0,43.0,Harvest,Uniform,2 Tomatoes
47,204.0,43.0,Harvest,Uniform,2 Tomatoes
48,128.0,43.0,Harvest,Uniform,2 Tomatoes
49,175.0,43.0,Harvest,Uniform,2 Tomatoes
0,167.0,44.0,Harvest,Uniform,2 Tomatoes
1,28.0,44.0,Harvest,Uniform,2 Tomatoes
2,947.0,44.0,Harvest,Uniform,2 Tomatoes
3,0.0,44.0,Harvest,Uniform,2 Tomatoes
4,397.0,44.0,Harvest,Uniform,2 Tomatoes
5,137.0,44.0,Harvest,Uniform,2 Tomatoes
6,173.0,44.0,Harvest,Uniform,2 Tomatoes
7,0.0,44.0,Harvest,Uniform,2 Tomatoes
8,76.0,44.0,Harvest,Uniform,2 Tomatoes
9,0.0,44.0,Harvest,Uniform,2 Tomatoes
10,141.0,44.0,Harvest,Uniform,2 Tomatoes
11,1289.0,44.0,Harvest,Uniform,2 Tomatoes
12,421.0,44.0,Harvest,Uniform,2 Tomatoes
13,4427.0,44.0,Harvest,Uniform,2 Tomatoes
14,54.0,44.0,Harvest,Uniform,2 Tomatoes
15,201.0,44.0,Harvest,Uniform,2 Tomatoes
16,88.0,44.0,Harvest,Uniform,2 Tomatoes
17,263.0,44.0,Harvest,Uniform,2 Tomatoes
18,0.0,44.0,Harvest,Uniform,2 Tomatoes
19,0.0,44.0,Harvest,Uniform,2 Tomatoes
20,123.0,44.0,Harvest,Uniform,2 Tomatoes
21,136.0,44.0,Harvest,Uniform,2 Tomatoes
22,168.0,44.0,Harvest,Uniform,2 Tomatoes
23,104.0,44.0,Harvest,Uniform,2 Tomatoes
24,48.0,44.0,Harvest,Uniform,2 Tomatoes
25,173.0,44.0,Harvest,Uniform,2 Tomatoes
26,18.0,44.0,Harvest,Uniform,2 Tomatoes
27,211.0,44.0,Harvest,Uniform,2 Tomatoes
28,117.0,44.0,Harvest,Uniform,2 Tomatoes
29,200.0,44.0,Harvest,Uniform,2 Tomatoes
30,533.0,44.0,Harvest,Uniform,2 Tomatoes
31,218.0,44.0,Harvest,Uniform,2 Tomatoes
32,160.0,44.0,Harvest,Uniform,2 Tomatoes
33,0.0,44.0,Harvest,Uniform,2 Tomatoes
34,74.0,44.0,Harvest,Uniform,2 Tomatoes
35,60.0,44.0,Harvest,Uniform,2 Tomatoes
36,608.0,44.0,Harvest,Uniform,2 Tomatoes
37,78.0,44.0,Harvest,Uniform,2 Tomatoes
38,107.0,44.0,Harvest,Uniform,2 Tomatoes
39,443.0,44.0,Harvest,Uniform,2 Tomatoes
40,40.0,44.0,Harvest,Uniform,2 Tomatoes
41,57.0,44.0,Harvest,Uniform,2 Tomatoes
42,416.0,44.0,Harvest,Uniform,2 Tomatoes
43,0.0,44.0,Harvest,Uniform,2 Tomatoes
44,49.0,44.0,Harvest,Uniform,2 Tomatoes
45,0.0,44.0,Harvest,Uniform,2 Tomatoes
46,172.0,44.0,Harvest,Uniform,2 Tomatoes
47,97.0,44.0,Harvest,Uniform,2 Tomatoes
48,191.0,44.0,Harvest,Uniform,2 Tomatoes
49,0.0,44.0,Harvest,Uniform,2 Tomatoes
0,102.0,45.0,Harvest,Uniform,2 Tomatoes
1,150.0,45.0,Harvest,Uniform,2 Tomatoes
2,176.0,45.0,Harvest,Uniform,2 Tomatoes
3,0.0,45.0,Harvest,Uniform,2 Tomatoes
4,73.0,45.0,Harvest,Uniform,2 Tomatoes
5,177.0,45.0,Harvest,Uniform,2 Tomatoes
6,24.0,45.0,Harvest,Uniform,2 Tomatoes
7,0.0,45.0,Harvest,Uniform,2 Tomatoes
8,112.0,45.0,Harvest,Uniform,2 Tomatoes
9,189.0,45.0,Harvest,Uniform,2 Tomatoes
10,0.0,45.0,Harvest,Uniform,2 Tomatoes
11,0.0,45.0,Harvest,Uniform,2 Tomatoes
12,122.0,45.0,Harvest,Uniform,2 Tomatoes
13,0.0,45.0,Harvest,Uniform,2 Tomatoes
14,97.0,45.0,Harvest,Uniform,2 Tomatoes
15,58.0,45.0,Harvest,Uniform,2 Tomatoes
16,0.0,45.0,Harvest,Uniform,2 Tomatoes
17,93.0,45.0,Harvest,Uniform,2 Tomatoes
18,0.0,45.0,Harvest,Uniform,2 Tomatoes
19,463.0,45.0,Harvest,Uniform,2 Tomatoes
20,0.0,45.0,Harvest,Uniform,2 Tomatoes
21,29.0,45.0,Harvest,Uniform,2 Tomatoes
22,0.0,45.0,Harvest,Uniform,2 Tomatoes
23,250.0,45.0,Harvest,Uniform,2 Tomatoes
24,57.0,45.0,Harvest,Uniform,2 Tomatoes
25,0.0,45.0,Harvest,Uniform,2 Tomatoes
26,165.0,45.0,Harvest,Uniform,2 Tomatoes
27,94.0,45.0,Harvest,Uniform,2 Tomatoes
28,207.0,45.0,Harvest,Uniform,2 Tomatoes
29,0.0,45.0,Harvest,Uniform,2 Tomatoes
30,1026.0,45.0,Harvest,Uniform,2 Tomatoes
31,60.0,45.0,Harvest,Uniform,2 Tomatoes
32,5888.0,45.0,Harvest,Uniform,2 Tomatoes
33,0.0,45.0,Harvest,Uniform,2 Tomatoes
34,76.0,45.0,Harvest,Uniform,2 Tomatoes
35,486.0,45.0,Harvest,Uniform,2 Tomatoes
36,76.0,45.0,Harvest,Uniform,2 Tomatoes
37,581.0,45.0,Harvest,Uniform,2 Tomatoes
38,0.0,45.0,Harvest,Uniform,2 Tomatoes
39,0.0,45.0,Harvest,Uniform,2 Tomatoes
40,763.0,45.0,Harvest,Uniform,2 Tomatoes
41,0.0,45.0,Harvest,Uniform,2 Tomatoes
42,46.0,45.0,Harvest,Uniform,2 Tomatoes
43,0.0,45.0,Harvest,Uniform,2 Tomatoes
44,294.0,45.0,Harvest,Uniform,2 Tomatoes
45,29.0,45.0,Harvest,Uniform,2 Tomatoes
46,35.0,45.0,Harvest,Uniform,2 Tomatoes
47,134.0,45.0,Harvest,Uniform,2 Tomatoes
48,0.0,45.0,Harvest,Uniform,2 Tomatoes
49,1006.0,45.0,Harvest,Uniform,2 Tomatoes
0,37.0,46.0,Harvest,Uniform,2 Tomatoes
1,48.0,46.0,Harvest,Uniform,2 Tomatoes
2,393.0,46.0,Harvest,Uniform,2 Tomatoes
3,284.0,46.0,Harvest,Uniform,2 Tomatoes
4,56.0,46.0,Harvest,Uniform,2 Tomatoes
5,0.0,46.0,Harvest,Uniform,2 Tomatoes
6,162.0,46.0,Harvest,Uniform,2 Tomatoes
7,115.0,46.0,Harvest,Uniform,2 Tomatoes
8,162.0,46.0,Harvest,Uniform,2 Tomatoes
9,559.0,46.0,Harvest,Uniform,2 Tomatoes
10,1039.0,46.0,Harvest,Uniform,2 Tomatoes
11,63.0,46.0,Harvest,Uniform,2 Tomatoes
12,6261.0,46.0,Harvest,Uniform,2 Tomatoes
13,1788.0,46.0,Harvest,Uniform,2 Tomatoes
14,53.0,46.0,Harvest,Uniform,2 Tomatoes
15,497.0,46.0,Harvest,Uniform,2 Tomatoes
16,92.0,46.0,Harvest,Uniform,2 Tomatoes
17,610.0,46.0,Harvest,Uniform,2 Tomatoes
18,1510.0,46.0,Harvest,Uniform,2 Tomatoes
19,109.0,46.0,Harvest,Uniform,2 Tomatoes
20,776.0,46.0,Harvest,Uniform,2 Tomatoes
21,0.0,46.0,Harvest,Uniform,2 Tomatoes
22,57.0,46.0,Harvest,Uniform,2 Tomatoes
23,0.0,46.0,Harvest,Uniform,2 Tomatoes
24,297.0,46.0,Harvest,Uniform,2 Tomatoes
25,22.0,46.0,Harvest,Uniform,2 Tomatoes
26,34.0,46.0,Harvest,Uniform,2 Tomatoes
27,0.0,46.0,Harvest,Uniform,2 Tomatoes
28,180.0,46.0,Harvest,Uniform,2 Tomatoes
29,991.0,46.0,Harvest,Uniform,2 Tomatoes
30,791.0,46.0,Harvest,Uniform,2 Tomatoes
31,513.0,46.0,Harvest,Uniform,2 Tomatoes
32,202.0,46.0,Harvest,Uniform,2 Tomatoes
33,353.0,46.0,Harvest,Uniform,2 Tomatoes
34,0.0,46.0,Harvest,Uniform,2 Tomatoes
35,219.0,46.0,Harvest,Uniform,2 Tomatoes
36,0.0,46.0,Harvest,Uniform,2 Tomatoes
37,603.0,46.0,Harvest,Uniform,2 Tomatoes
38,0.0,46.0,Harvest,Uniform,2 Tomatoes
39,0.0,46.0,Harvest,Uniform,2 Tomatoes
40,68.0,46.0,Harvest,Uniform,2 Tomatoes
41,132.0,46.0,Harvest,Uniform,2 Tomatoes
42,211.0,46.0,Harvest,Uniform,2 Tomatoes
43,1069.0,46.0,Harvest,Uniform,2 Tomatoes
44,2456.0,46.0,Harvest,Uniform,2 Tomatoes
45,24.0,46.0,Harvest,Uniform,2 Tomatoes
46,0.0,46.0,Harvest,Uniform,2 Tomatoes
47,66.0,46.0,Harvest,Uniform,2 Tomatoes
48,0.0,46.0,Harvest,Uniform,2 Tomatoes
49,267.0,46.0,Harvest,Uniform,2 Tomatoes
0,0.0,47.0,Harvest,Uniform,2 Tomatoes
1,0.0,47.0,Harvest,Uniform,2 Tomatoes
2,62.0,47.0,Harvest,Uniform,2 Tomatoes
3,797.0,47.0,Harvest,Uniform,2 Tomatoes
4,0.0,47.0,Harvest,Uniform,2 Tomatoes
5,42.0,47.0,Harvest,Uniform,2 Tomatoes
6,24.0,47.0,Harvest,Uniform,2 Tomatoes
7,143.0,47.0,Harvest,Uniform,2 Tomatoes
8,187.0,47.0,Harvest,Uniform,2 Tomatoes
9,0.0,47.0,Harvest,Uniform,2 Tomatoes
10,785.0,47.0,Harvest,Uniform,2 Tomatoes
11,480.0,47.0,Harvest,Uniform,2 Tomatoes
12,0.0,47.0,Harvest,Uniform,2 Tomatoes
13,358.0,47.0,Harvest,Uniform,2 Tomatoes
14,104.0,47.0,Harvest,Uniform,2 Tomatoes
15,183.0,47.0,Harvest,Uniform,2 Tomatoes
16,0.0,47.0,Harvest,Uniform,2 Tomatoes
17,0.0,47.0,Harvest,Uniform,2 Tomatoes
18,553.0,47.0,Harvest,Uniform,2 Tomatoes
19,0.0,47.0,Harvest,Uniform,2 Tomatoes
20,92.0,47.0,Harvest,Uniform,2 Tomatoes
21,126.0,47.0,Harvest,Uniform,2 Tomatoes
22,238.0,47.0,Harvest,Uniform,2 Tomatoes
23,1035.0,47.0,Harvest,Uniform,2 Tomatoes
24,2526.0,47.0,Harvest,Uniform,2 Tomatoes
25,26.0,47.0,Harvest,Uniform,2 Tomatoes
26,434.0,47.0,Harvest,Uniform,2 Tomatoes
27,57.0,47.0,Harvest,Uniform,2 Tomatoes
28,1249.0,47.0,Harvest,Uniform,2 Tomatoes
29,0.0,47.0,Harvest,Uniform,2 Tomatoes
30,44.0,47.0,Harvest,Uniform,2 Tomatoes
31,1118.0,47.0,Harvest,Uniform,2 Tomatoes
32,1851.0,47.0,Harvest,Uniform,2 Tomatoes
33,307.0,47.0,Harvest,Uniform,2 Tomatoes
34,446.0,47.0,Harvest,Uniform,2 Tomatoes
35,263.0,47.0,Harvest,Uniform,2 Tomatoes
36,0.0,47.0,Harvest,Uniform,2 Tomatoes
37,179.0,47.0,Harvest,Uniform,2 Tomatoes
38,201.0,47.0,Harvest,Uniform,2 Tomatoes
39,0.0,47.0,Harvest,Uniform,2 Tomatoes
40,192.0,47.0,Harvest,Uniform,2 Tomatoes
41,0.0,47.0,Harvest,Uniform,2 Tomatoes
42,185.0,47.0,Harvest,Uniform,2 Tomatoes
43,779.0,47.0,Harvest,Uniform,2 Tomatoes
44,83.0,47.0,Harvest,Uniform,2 Tomatoes
45,360.0,47.0,Harvest,Uniform,2 Tomatoes
46,0.0,47.0,Harvest,Uniform,2 Tomatoes
47,0.0,47.0,Harvest,Uniform,2 Tomatoes
48,0.0,47.0,Harvest,Uniform,2 Tomatoes
49,143.0,47.0,Harvest,Uniform,2 Tomatoes
0,77.0,48.0,Harvest,Uniform,2 Tomatoes
1,126.0,48.0,Harvest,Uniform,2 Tomatoes
2,238.0,48.0,Harvest,Uniform,2 Tomatoes
3,1015.0,48.0,Harvest,Uniform,2 Tomatoes
4,2448.0,48.0,Harvest,Uniform,2 Tomatoes
5,18.0,48.0,Harvest,Uniform,2 Tomatoes
6,384.0,48.0,Harvest,Uniform,2 Tomatoes
7,71.0,48.0,Harvest,Uniform,2 Tomatoes
8,0.0,48.0,Harvest,Uniform,2 Tomatoes
9,285.0,48.0,Harvest,Uniform,2 Tomatoes
10,51.0,48.0,Harvest,Uniform,2 Tomatoes
11,1116.0,48.0,Harvest,Uniform,2 Tomatoes
12,1866.0,48.0,Harvest,Uniform,2 Tomatoes
13,254.0,48.0,Harvest,Uniform,2 Tomatoes
14,434.0,48.0,Harvest,Uniform,2 Tomatoes
15,268.0,48.0,Harvest,Uniform,2 Tomatoes
16,352.0,48.0,Harvest,Uniform,2 Tomatoes
17,200.0,48.0,Harvest,Uniform,2 Tomatoes
18,164.0,48.0,Harvest,Uniform,2 Tomatoes
19,1250.0,48.0,Harvest,Uniform,2 Tomatoes
20,166.0,48.0,Harvest,Uniform,2 Tomatoes
21,0.0,48.0,Harvest,Uniform,2 Tomatoes
22,226.0,48.0,Harvest,Uniform,2 Tomatoes
23,765.0,48.0,Harvest,Uniform,2 Tomatoes
24,87.0,48.0,Harvest,Uniform,2 Tomatoes
25,361.0,48.0,Harvest,Uniform,2 Tomatoes
26,740.0,48.0,Harvest,Uniform,2 Tomatoes
27,2752.0,48.0,Harvest,Uniform,2 Tomatoes
28,0.0,48.0,Harvest,Uniform,2 Tomatoes
29,129.0,48.0,Harvest,Uniform,2 Tomatoes
30,0.0,48.0,Harvest,Uniform,2 Tomatoes
31,152.0,48.0,Harvest,Uniform,2 Tomatoes
32,45.0,48.0,Harvest,Uniform,2 Tomatoes
33,94.0,48.0,Harvest,Uniform,2 Tomatoes
34,0.0,48.0,Harvest,Uniform,2 Tomatoes
35,387.0,48.0,Harvest,Uniform,2 Tomatoes
36,176.0,48.0,Harvest,Uniform,2 Tomatoes
37,0.0,48.0,Harvest,Uniform,2 Tomatoes
38,56.0,48.0,Harvest,Uniform,2 Tomatoes
39,81.0,48.0,Harvest,Uniform,2 Tomatoes
40,795.0,48.0,Harvest,Uniform,2 Tomatoes
41,61.0,48.0,Harvest,Uniform,2 Tomatoes
42,171.0,48.0,Harvest,Uniform,2 Tomatoes
43,359.0,48.0,Harvest,Uniform,2 Tomatoes
44,106.0,48.0,Harvest,Uniform,2 Tomatoes
45,83.0,48.0,Harvest,Uniform,2 Tomatoes
46,434.0,48.0,Harvest,Uniform,2 Tomatoes
47,633.0,48.0,Harvest,Uniform,2 Tomatoes
48,76.0,48.0,Harvest,Uniform,2 Tomatoes
49,0.0,48.0,Harvest,Uniform,2 Tomatoes
0,148.0,49.0,Harvest,Uniform,2 Tomatoes
1,1750.0,49.0,Harvest,Uniform,2 Tomatoes
2,221.0,49.0,Harvest,Uniform,2 Tomatoes
3,752.0,49.0,Harvest,Uniform,2 Tomatoes
4,0.0,49.0,Harvest,Uniform,2 Tomatoes
5,0.0,49.0,Harvest,Uniform,2 Tomatoes
6,0.0,49.0,Harvest,Uniform,2 Tomatoes
7,0.0,49.0,Harvest,Uniform,2 Tomatoes
8,702.0,49.0,Harvest,Uniform,2 Tomatoes
9,128.0,49.0,Harvest,Uniform,2 Tomatoes
10,1298.0,49.0,Harvest,Uniform,2 Tomatoes
11,143.0,49.0,Harvest,Uniform,2 Tomatoes
12,39.0,49.0,Harvest,Uniform,2 Tomatoes
13,81.0,49.0,Harvest,Uniform,2 Tomatoes
14,0.0,49.0,Harvest,Uniform,2 Tomatoes
15,0.0,49.0,Harvest,Uniform,2 Tomatoes
16,186.0,49.0,Harvest,Uniform,2 Tomatoes
17,0.0,49.0,Harvest,Uniform,2 Tomatoes
18,64.0,49.0,Harvest,Uniform,2 Tomatoes
19,63.0,49.0,Harvest,Uniform,2 Tomatoes
20,770.0,49.0,Harvest,Uniform,2 Tomatoes
21,52.0,49.0,Harvest,Uniform,2 Tomatoes
22,230.0,49.0,Harvest,Uniform,2 Tomatoes
23,0.0,49.0,Harvest,Uniform,2 Tomatoes
24,115.0,49.0,Harvest,Uniform,2 Tomatoes
25,96.0,49.0,Harvest,Uniform,2 Tomatoes
26,466.0,49.0,Harvest,Uniform,2 Tomatoes
27,642.0,49.0,Harvest,Uniform,2 Tomatoes
28,60.0,49.0,Harvest,Uniform,2 Tomatoes
29,393.0,49.0,Harvest,Uniform,2 Tomatoes
30,528.0,49.0,Harvest,Uniform,2 Tomatoes
31,0.0,49.0,Harvest,Uniform,2 Tomatoes
32,0.0,49.0,Harvest,Uniform,2 Tomatoes
33,313.0,49.0,Harvest,Uniform,2 Tomatoes
34,197.0,49.0,Harvest,Uniform,2 Tomatoes
35,1160.0,49.0,Harvest,Uniform,2 Tomatoes
36,0.0,49.0,Harvest,Uniform,2 Tomatoes
37,21.0,49.0,Harvest,Uniform,2 Tomatoes
38,405.0,49.0,Harvest,Uniform,2 Tomatoes
39,182.0,49.0,Harvest,Uniform,2 Tomatoes
40,1027.0,49.0,Harvest,Uniform,2 Tomatoes
41,25.0,49.0,Harvest,Uniform,2 Tomatoes
42,87.0,49.0,Harvest,Uniform,2 Tomatoes
43,237.0,49.0,Harvest,Uniform,2 Tomatoes
44,51.0,49.0,Harvest,Uniform,2 Tomatoes
45,698.0,49.0,Harvest,Uniform,2 Tomatoes
46,668.0,49.0,Harvest,Uniform,2 Tomatoes
47,0.0,49.0,Harvest,Uniform,2 Tomatoes
48,96.0,49.0,Harvest,Uniform,2 Tomatoes
49,298.0,49.0,Harvest,Uniform,2 Tomatoes
0,155.0,0.0,Harvest,Uniform,6 Tomatoes
1,11.0,0.0,Harvest,Uniform,6 Tomatoes
2,149.0,0.0,Harvest,Uniform,6 Tomatoes
3,310.0,0.0,Harvest,Uniform,6 Tomatoes
4,0.0,0.0,Harvest,Uniform,6 Tomatoes
5,80.0,0.0,Harvest,Uniform,6 Tomatoes
6,725.0,0.0,Harvest,Uniform,6 Tomatoes
7,349.0,0.0,Harvest,Uniform,6 Tomatoes
8,30.0,0.0,Harvest,Uniform,6 Tomatoes
9,130.0,0.0,Harvest,Uniform,6 Tomatoes
10,0.0,0.0,Harvest,Uniform,6 Tomatoes
11,19.0,0.0,Harvest,Uniform,6 Tomatoes
12,18.0,0.0,Harvest,Uniform,6 Tomatoes
13,59.0,0.0,Harvest,Uniform,6 Tomatoes
14,0.0,0.0,Harvest,Uniform,6 Tomatoes
15,0.0,0.0,Harvest,Uniform,6 Tomatoes
16,82.0,0.0,Harvest,Uniform,6 Tomatoes
17,193.0,0.0,Harvest,Uniform,6 Tomatoes
18,0.0,0.0,Harvest,Uniform,6 Tomatoes
19,114.0,0.0,Harvest,Uniform,6 Tomatoes
20,0.0,0.0,Harvest,Uniform,6 Tomatoes
21,0.0,0.0,Harvest,Uniform,6 Tomatoes
22,327.0,0.0,Harvest,Uniform,6 Tomatoes
23,0.0,0.0,Harvest,Uniform,6 Tomatoes
24,0.0,0.0,Harvest,Uniform,6 Tomatoes
25,65.0,0.0,Harvest,Uniform,6 Tomatoes
26,0.0,0.0,Harvest,Uniform,6 Tomatoes
27,21.0,0.0,Harvest,Uniform,6 Tomatoes
28,419.0,0.0,Harvest,Uniform,6 Tomatoes
29,0.0,0.0,Harvest,Uniform,6 Tomatoes
30,0.0,0.0,Harvest,Uniform,6 Tomatoes
31,107.0,0.0,Harvest,Uniform,6 Tomatoes
32,186.0,0.0,Harvest,Uniform,6 Tomatoes
33,574.0,0.0,Harvest,Uniform,6 Tomatoes
34,484.0,0.0,Harvest,Uniform,6 Tomatoes
35,0.0,0.0,Harvest,Uniform,6 Tomatoes
36,0.0,0.0,Harvest,Uniform,6 Tomatoes
37,0.0,0.0,Harvest,Uniform,6 Tomatoes
38,283.0,0.0,Harvest,Uniform,6 Tomatoes
39,302.0,0.0,Harvest,Uniform,6 Tomatoes
40,0.0,0.0,Harvest,Uniform,6 Tomatoes
41,43.0,0.0,Harvest,Uniform,6 Tomatoes
42,0.0,0.0,Harvest,Uniform,6 Tomatoes
43,52.0,0.0,Harvest,Uniform,6 Tomatoes
44,265.0,0.0,Harvest,Uniform,6 Tomatoes
45,249.0,0.0,Harvest,Uniform,6 Tomatoes
